household_id,camp_name,start_date,water_lppd,toilets
54359945,Palorinya,1/3/2022,18,80
53927632,Rhino Camp,1/3/2022,20,76
53970664,Rwamwanja,1/3/2022,11,72
53917719,Mantapala,1/3/2022,27,100
53898506,Mayukwayukwa,1/3/2022,21,23
53952786,Tongogara,1/3/2022,20,100
53849471,Lovua settlement,11/29/2021,27,88
53900997,Borgop,11/29/2021,18,21
53900998,Gado,11/29/2021,14,1
53900999,Lolo,11/29/2021,16,14
53901000,Mbile,11/29/2021,13,3
53901001,Minawao,11/29/2021,12,17
53901002,Ngam,11/29/2021,17,4
53901003,Ngarisingo,11/29/2021,17,34
53901004,Timangolo,11/29/2021,16,15
53901854,Amboko,11/29/2021,25,20
53917729,Amnabak,11/29/2021,10,11
53917125,Beakoro,11/29/2021,36,20
53917120,Bekan,11/29/2021,28,3
53901856,Belom,11/29/2021,26,49
53917130,Bredjing,11/29/2021,17,45
53917126,Dar Es Salam,11/29/2021,18,23
53917116,Dembo,11/29/2021,14,15
53917117,Diba,11/29/2021,19,3
53917110,Dilingala,11/29/2021,19,8
53901875,Djabal,11/29/2021,18,56
53901867,Doholo,11/29/2021,17,26
53901852,Dosseye,11/29/2021,43,53
53917136,Farchana,11/29/2021,18,47
53917141,Gaga,11/29/2021,21,37
53901876,Gon,11/29/2021,20,8
53901855,Gondje,11/29/2021,27,10
53901874,Goz Amer,11/29/2021,16,27
53917829,Iridimi,11/29/2021,11,26
53901870,Kerfi,11/29/2021,25,57
53917146,Kouchaguine-Moura,11/29/2021,26,24
53917830,Kounoungou,11/29/2021,12,24
53917831,Mile,11/29/2021,12,24
53901857,Moyo,11/29/2021,35,8
53917832,Oure Cassoni,11/29/2021,6,12
53917111,Silambi,11/29/2021,47,13
53917833,Touloum,11/29/2021,10,7
53917271,Treguine,11/29/2021,14,51
53947967,Bili,11/29/2021,13,18
53947970,Boyabu,11/29/2021,24,29
53947966,Inke,11/29/2021,15,25
53848965,Lusenda,11/29/2021,19,40
53947974,Mole,11/29/2021,15,30
53848966,Mulongwe (Baraka),11/29/2021,16,52
53867360,Awbarre,11/29/2021,23,44
53898938,Bokolmanyo,11/29/2021,13,14
53898939,Buramino,11/29/2021,13,14
53898943,Dollo Ado Transit Centre,11/29/2021,22,100
53847310,Fugnido,11/29/2021,20,23
53847311,Fugnido 2,11/29/2021,20,35
53898940,Hilaweyn,11/29/2021,14,11
53847312,Jewi,11/29/2021,18,36
53867362,Kebribeyah,11/29/2021,0,39
53898941,Kobe,11/29/2021,26,17
53847313,Kule,11/29/2021,13,39
53898942,Melkadida,11/29/2021,24,15
53847314,Nguenyyiel,11/29/2021,20,25
53847315,Okugo,11/29/2021,20,26
53867361,Sheder,11/29/2021,22,44
53847316,Tierkidi,11/29/2021,11,11
53855212,Egyeikrom,11/29/2021,64,100
53855210,Fetentaa,11/29/2021,24,2
53857691,Krisan,11/29/2021,27,100
53859287,Dagahaley,11/29/2021,25,81
53859288,Hagadera,11/29/2021,23,95
53859289,Ifo,11/29/2021,26,79
53852287,Dzaleka,11/29/2021,10,38
53863990,Abala,11/29/2021,16,3
53863992,Ouallam,11/29/2021,11,9
53927161,Adagam 3,11/29/2021,21,51
53927144,Adagom,11/29/2021,15,27
53863888,Bugessera Transit Site,11/29/2021,88,100
53863482,Kigeme,11/29/2021,15,100
53861832,Kijote,11/29/2021,24,100
53861516,Kiziba,11/29/2021,24,100
53861834,Mahama,11/29/2021,21,0
53863484,Mugombwa,11/29/2021,22,100
53861835,Nyabiheke,11/29/2021,11,100
53863252,Nyanza Reception Center,11/29/2021,NA,100
53898413,Ajoung Thok,11/29/2021,21,63
53852666,Doro,11/29/2021,14,49
53852678,Gendrassa,11/29/2021,14,50
53852788,Kaya,11/29/2021,17,48
53898419,Pamir,11/29/2021,15,41
53852790,Yusuf Batil,11/29/2021,9,50
53857777,Abu Jubaiha Town,11/29/2021,0,33
53855054,Abuda,11/29/2021,41,63
53859703,Al Jameya,11/29/2021,10,56
53859686,Al Kashafa,11/29/2021,5,39
53859684,Al Redis 2,11/29/2021,16,11
53859701,Alagaya,11/29/2021,5,4
53897397,Babikir,11/29/2021,NA,100
53859697,Dabat Bosin,11/29/2021,17,1
53855058,Fau 5,11/29/2021,41,51
53855024,Girba,11/29/2021,29,100
53859700,Jouri,11/29/2021,7,15
53859702,Khor Alwarel,11/29/2021,7,100
53855040,Kilo 26,11/29/2021,39,95
53855037,Shagarab I,11/29/2021,18,16
53855055,Um Gargour,11/29/2021,30,46
53859696,Um Sangour,11/29/2021,4,10
53855043,Wad Sharife,11/29/2021,25,46
53901869,Nduta,11/29/2021,24,76
53858340,Nyarugusu Burundian,11/29/2021,32,88
53858212,Nyarugusu Congolese,11/29/2021,24,65
53865463,Imvepi,11/29/2021,25,78
53898562,Kyaka II,11/29/2021,11,34
53863495,Kyangwali,11/29/2021,11,60
53901021,Nakivale,11/29/2021,15,86
53901022,Oruchinga,11/29/2021,21,90
53865449,Palorinya,11/29/2021,16,80
53865623,Rhino Camp,11/29/2021,21,76
53970663,Rwamwanja,11/29/2021,11,72
53917718,Mantapala,11/29/2021,27,100
53843148,Mayukwayukwa,11/29/2021,21,23
53952799,Tongogara,11/29/2021,21,100
53929275,Auserd,1/1/2021,NA,NA
53929277,Boujdour,1/1/2021,NA,NA
53929278,Dakhla,1/1/2021,NA,NA
53929279,Layounne,1/1/2021,NA,NA
53929280,Smara,1/1/2021,NA,NA
53949542,Borgop,1/1/2021,NA,NA
53949543,Gado,1/1/2021,NA,NA
53949544,Lolo,1/1/2021,NA,NA
53949545,Mbile,1/1/2021,NA,NA
53956716,Minawao,1/1/2021,NA,NA
53949546,Ngam,1/1/2021,NA,NA
53949547,Ngarisingo,1/1/2021,NA,NA
54015946,Timangolo,1/1/2021,NA,NA
54356723,Dar Es Salam,1/1/2021,NA,NA
53848628,Lusenda,1/1/2021,NA,NA
53848629,Mulongwe (Baraka),1/1/2021,NA,NA
53866277,Bambasi,1/1/2021,NA,NA
53866278,Sherkole,1/1/2021,NA,NA
53866279,Tongo,1/1/2021,NA,NA
53866280,Tsore Camp (Assosa),1/1/2021,NA,NA
53900996,Dzaleka,1/1/2021,NA,NA
54085923,Chadakori,1/1/2021,NA,NA
54085924,Dandaji Makao,1/1/2021,NA,NA
54085925,Garin Kaka,1/1/2021,NA,NA
53901061,Adagom,1/1/2021,NA,NA
53975177,Gamboma,1/1/2021,NA,NA
53791413,Bugessera Transit Site,1/1/2021,NA,NA
53792835,Gihembe,1/1/2021,NA,NA
53791414,Kigeme,1/1/2021,NA,NA
53758969,Kiziba,1/1/2021,NA,NA
53792829,Mahama,1/1/2021,NA,NA
53788453,Mugombwa,1/1/2021,NA,NA
53792837,Nyabiheke,1/1/2021,NA,NA
52949173,Ajoung Thok,1/1/2021,NA,NA
53121928,Doro,1/1/2021,NA,NA
53121929,Gendrassa,1/1/2021,NA,NA
53121930,Kaya,1/1/2021,NA,NA
53956829,Pamir,1/1/2021,NA,NA
53121990,Yusuf Batil,1/1/2021,NA,NA
53900992,Abuda,1/1/2021,NA,NA
53900990,Girba,1/1/2021,NA,NA
53900991,Kilo 26,1/1/2021,NA,NA
53900986,Shagarab I,1/1/2021,NA,NA
53900993,Um Gargour,1/1/2021,NA,NA
53900994,Wad Sharife,1/1/2021,NA,NA
53563910,Mtendeli,1/1/2021,NA,NA
53563911,Nduta,1/1/2021,NA,NA
53563912,Nyarugusu Burundian,1/1/2021,NA,NA
53563913,Nyarugusu Congolese,1/1/2021,NA,NA
53923347,Adjumani,1/1/2021,NA,NA
53927197,Imvepi,1/1/2021,NA,NA
53929300,Kyaka II,1/1/2021,NA,NA
53915361,Kyangwali,1/1/2021,NA,NA
53901018,Nakivale,1/1/2021,NA,NA
53901020,Oruchinga,1/1/2021,NA,NA
53922774,Palorinya,1/1/2021,NA,NA
54360857,Rhino Camp,1/1/2021,NA,NA
53957517,Rwamwanja,1/1/2021,NA,NA
53917714,Mantapala,1/1/2021,NA,NA
53917306,Tongogara,1/1/2021,NA,NA
53842085,Lovua settlement,11/1/2021,27,89
53848384,Borgop,11/1/2021,17,20
53848385,Gado,11/1/2021,13,12
53848388,Lolo,11/1/2021,16,14
53848389,Mbile,11/1/2021,15,13
53848391,Minawao,11/1/2021,12,17
53848392,Ngam,11/1/2021,18,29
53848393,Ngarisingo,11/1/2021,17,34
53848394,Timangolo,11/1/2021,16,15
53820725,Bekan,11/1/2021,24,3
53820704,Belom,11/1/2021,27,15
53917134,Bredjing,11/1/2021,17,45
53820717,Dembo,11/1/2021,17,15
53820723,Diba,11/1/2021,18,3
53820712,Dilingala,11/1/2021,0,8
53820707,Doholo,11/1/2021,19,26
53803460,Dosseye,11/1/2021,37,53
53917139,Farchana,11/1/2021,17,47
53917143,Gaga,11/1/2021,20,37
53820710,Gon,11/1/2021,24,8
53820671,Gondje,11/1/2021,32,10
53917147,Kouchaguine-Moura,11/1/2021,26,24
53820705,Moyo,11/1/2021,42,8
53820716,Silambi,11/1/2021,47,13
53917272,Treguine,11/1/2021,12,51
53848963,Lusenda,11/1/2021,19,40
53848964,Mulongwe (Baraka),11/1/2021,16,52
53867357,Awbarre,11/1/2021,24,44
53799239,Bokolmanyo,11/1/2021,14,15
53799240,Buramino,11/1/2021,14,15
53799241,Dollo Ado Transit Centre,11/1/2021,14,100
53803440,Fugnido,11/1/2021,19,22
53803442,Fugnido 2,11/1/2021,20,32
53799242,Hilaweyn,11/1/2021,17,11
53803444,Jewi,11/1/2021,18,37
53867359,Kebribeyah,11/1/2021,0,39
53799243,Kobe,11/1/2021,25,17
53803445,Kule,11/1/2021,15,39
53803446,Nguenyyiel,11/1/2021,19,25
53803447,Okugo,11/1/2021,19,24
53867358,Sheder,11/1/2021,17,44
53803448,Tierkidi,11/1/2021,13,9
53857458,Ampain,11/1/2021,53,100
53855062,Egyeikrom,11/1/2021,64,100
53855205,Fetentaa,11/1/2021,24,2
53857688,Krisan,11/1/2021,28,100
53843763,Basirma,11/1/2021,95,100
53843766,Kawergosk,11/1/2021,137,100
53843765,Qushtapa,11/1/2021,123,100
53859298,Dagahaley,11/1/2021,24,80
53859299,Hagadera,11/1/2021,22,94
53859300,Ifo,11/1/2021,27,79
53808501,Dzaleka,11/1/2021,10,39
53843795,Abala,11/1/2021,16,3
53843796,Ouallam,11/1/2021,12,9
53927159,Adagam 3,11/1/2021,21,51
53915354,Adagom,11/1/2021,15,25
53927164,Ikyogen,11/1/2021,10,100
53863887,Bugessera Transit Site,11/1/2021,103,100
53863481,Kigeme,11/1/2021,13,100
53802930,Kijote,11/1/2021,25,100
53861108,Kiziba,11/1/2021,26,100
53802927,Mahama,11/1/2021,21,100
53863483,Mugombwa,11/1/2021,22,100
53802929,Nyabiheke,11/1/2021,13,100
53863251,Nyanza Reception Center,11/1/2021,38,100
53808699,Ajoung Thok,11/1/2021,25,66
53803461,Doro,11/1/2021,7,29
53803462,Gendrassa,11/1/2021,15,34
53803463,Kaya,11/1/2021,28,52
53808697,Pamir,11/1/2021,18,41
53803464,Yusuf Batil,11/1/2021,11,34
53820611,Abuda,11/1/2021,41,63
53842040,El Radom,11/1/2021,11,100
53820612,Fau 5,11/1/2021,41,51
53820623,Girba,11/1/2021,29,100
53820613,Kilo 26,11/1/2021,39,95
53820618,Shagarab I,11/1/2021,18,16
53820621,Um Gargour,11/1/2021,30,46
53820622,Wad Sharife,11/1/2021,22,46
53848403,Mtendeli,11/1/2021,34,80
53901868,Nduta,11/1/2021,32,90
53858219,Nyarugusu Burundian,11/1/2021,35,85
53858211,Nyarugusu Congolese,11/1/2021,25,64
53865462,Imvepi,11/1/2021,25,79
53898561,Kyaka II,11/1/2021,11,33
53863493,Kyangwali,11/1/2021,11,61
53809801,Oruchinga,11/1/2021,21,55
53865448,Palorinya,11/1/2021,16,79
53865622,Rhino Camp,11/1/2021,22,76
53970662,Rwamwanja,11/1/2021,10,72
53917717,Mantapala,11/1/2021,27,100
53808531,Mayukwayukwa,11/1/2021,21,23
53952798,Tongogara,11/1/2021,20,100
53763934,Auserd,10/4/2021,44,94
53763943,Boujdour,10/4/2021,43,94
53763947,Dakhla,10/4/2021,64,98
53763952,Layounne,10/4/2021,32,88
53763957,Smara,10/4/2021,39,87
53842077,Lovua settlement,10/4/2021,28,87
53740141,Borgop,10/4/2021,15,2
53740144,Gado,10/4/2021,11,1
53740147,Lolo,10/4/2021,12,3
53740150,Mbile,10/4/2021,12,4
53740159,Minawao,10/4/2021,11,2
53740153,Ngam,10/4/2021,17,2
53740156,Ngarisingo,10/4/2021,15,100
53740138,Timangolo,10/4/2021,11,5
53917135,Bredjing,10/4/2021,17,45
53787317,Djabal,10/4/2021,19,52
53917140,Farchana,10/4/2021,14,47
53917145,Gaga,10/4/2021,18,37
53787323,Goz Amer,10/4/2021,20,25
53787324,Kerfi,10/4/2021,20,51
53917149,Kouchaguine-Moura,10/4/2021,19,11
53917273,Treguine,10/4/2021,17,51
53758472,Lusenda,10/4/2021,19,42
53758475,Mulongwe (Baraka),10/4/2021,16,48
53866276,Awbarre,10/4/2021,0,100
53799233,Bokolmanyo,10/4/2021,13,15
53799234,Buramino,10/4/2021,17,15
53799235,Dollo Ado Transit Centre,10/4/2021,13,100
53745718,Fugnido,10/4/2021,18,20
53745719,Fugnido 2,10/4/2021,19,29
53799236,Hilaweyn,10/4/2021,15,12
53745720,Jewi,10/4/2021,18,37
53867355,Kebribeyah,10/4/2021,0,39
53799237,Kobe,10/4/2021,26,18
53745722,Kule,10/4/2021,15,39
53799238,Melkadida,10/4/2021,20,16
53745721,Nguenyyiel,10/4/2021,20,25
53745723,Okugo,10/4/2021,19,22
53867354,Sheder,10/4/2021,17,44
53745724,Tierkidi,10/4/2021,13,8
53857457,Ampain,10/4/2021,53,100
53855059,Egyeikrom,10/4/2021,63,100
53852804,Fetentaa,10/4/2021,23,2
53857686,Krisan,10/4/2021,14,100
53843397,Basirma,10/4/2021,95,100
53843761,Kawergosk,10/4/2021,136,100
53843760,Qushtapa,10/4/2021,121,100
53792805,Dagahaley,10/4/2021,27,80
53792806,Hagadera,10/4/2021,24,94
53792807,Ifo,10/4/2021,28,79
53757405,Dzaleka,10/4/2021,10,39
53843793,Abala,10/4/2021,16,3
53843794,Ouallam,10/4/2021,11,9
53863885,Bugessera Transit Site,10/4/2021,103,100
53757722,Gihembe,10/4/2021,43,100
53758988,Kigeme,10/4/2021,15,100
53757723,Kijote,10/4/2021,26,100
53861105,Kiziba,10/4/2021,27,100
53757410,Mahama,10/4/2021,22,100
53758981,Mugombwa,10/4/2021,21,100
53757409,Nyabiheke,10/4/2021,14,100
53863250,Nyanza Reception Center,10/4/2021,38,100
53808698,Ajoung Thok,10/4/2021,23,65
53803453,Doro,10/4/2021,13,30
53803456,Gendrassa,10/4/2021,17,34
53803457,Kaya,10/4/2021,37,51
53808696,Pamir,10/4/2021,15,41
53803458,Yusuf Batil,10/4/2021,13,33
53857707,Al Kashafa,10/4/2021,7,40
53842039,El Radom,10/4/2021,12,100
53857708,Khor Alwarel,10/4/2021,0,100
53750512,Mtendeli,10/4/2021,31,65
53901865,Nduta,10/4/2021,32,90
53757427,Nyarugusu Burundian,10/4/2021,36,76
53757426,Nyarugusu Congolese,10/4/2021,28,64
53865460,Imvepi,10/4/2021,22,79
53750393,Kyaka II,10/4/2021,10,34
53750396,Kyangwali,10/4/2021,10,59
53765052,Nakivale,10/4/2021,15,79
53765108,Oruchinga,10/4/2021,20,86
53865447,Palorinya,10/4/2021,17,79
53865621,Rhino Camp,10/4/2021,21,76
53970661,Rwamwanja,10/4/2021,8,71
53735904,Mantapala,10/4/2021,27,100
53952796,Tongogara,10/4/2021,20,100
53763932,Auserd,8/30/2021,44,94
53763942,Boujdour,8/30/2021,43,94
53763946,Dakhla,8/30/2021,64,98
53763951,Layounne,8/30/2021,32,88
53763955,Smara,8/30/2021,38,87
53720202,Lovua settlement,8/30/2021,30,80
53740140,Borgop,8/30/2021,15,2
53740143,Gado,8/30/2021,11,1
53740146,Lolo,8/30/2021,12,3
53740149,Mbile,8/30/2021,12,4
53740158,Minawao,8/30/2021,11,2
53740152,Ngam,8/30/2021,17,2
53740155,Ngarisingo,8/30/2021,15,100
53740137,Timangolo,8/30/2021,11,5
53787305,Bredjing,8/30/2021,17,45
53739618,Dar Es Salam,8/30/2021,16,23
53787313,Djabal,8/30/2021,18,52
53787308,Farchana,8/30/2021,20,47
53787310,Gaga,8/30/2021,17,37
53787322,Goz Amer,8/30/2021,21,25
53787325,Kerfi,8/30/2021,20,51
53787312,Kouchaguine-Moura,8/30/2021,23,100
53781622,Treguine,8/30/2021,11,51
53758470,Lusenda,8/30/2021,19,42
53758471,Mulongwe (Baraka),8/30/2021,16,48
53727984,Bokolmanyo,8/30/2021,11,20
53727985,Buramino,8/30/2021,14,15
53727986,Dollo Ado Transit Centre,8/30/2021,18,100
53719145,Fugnido,8/30/2021,17,20
53719146,Fugnido 2,8/30/2021,21,29
53727987,Hilaweyn,8/30/2021,16,12
53719147,Jewi,8/30/2021,17,37
53727988,Kobe,8/30/2021,26,19
53719148,Kule,8/30/2021,16,39
53727989,Melkadida,8/30/2021,21,16
53719149,Nguenyyiel,8/30/2021,23,24
53719150,Okugo,8/30/2021,20,21
53719151,Tierkidi,8/30/2021,12,8
53857456,Ampain,8/30/2021,53,100
53852800,Fetentaa,8/30/2021,23,2
53857693,Krisan,8/30/2021,28,100
53737637,Basirma,8/30/2021,95,100
53643501,Gawilan,8/30/2021,109,100
53737640,Kawergosk,8/30/2021,136,100
53737639,Qushtapa,8/30/2021,121,100
53724697,Dagahaley,8/30/2021,26,80
53724698,Hagadera,8/30/2021,23,94
53724699,Ifo,8/30/2021,27,79
53716256,Dzaleka,8/30/2021,10,39
53843787,Abala,8/30/2021,12,3
53724694,Chadakori,8/30/2021,4,100
53724695,Dandaji Makao,8/30/2021,4,100
53724696,Garin Kaka,8/30/2021,8,100
53843791,Ouallam,8/30/2021,11,9
53739139,Adagam 3,8/30/2021,20,51
53739138,Adagom,8/30/2021,12,23
53739136,Ikyogen,8/30/2021,7,24
53739140,Ukende,8/30/2021,7,45
53863883,Bugessera Transit Site,8/30/2021,114,100
53719242,Gihembe,8/30/2021,43,15
53758987,Kigeme,8/30/2021,13,100
53719244,Kijote,8/30/2021,21,100
53716719,Kiziba,8/30/2021,27,100
53719241,Mahama,8/30/2021,25,100
53758980,Mugombwa,8/30/2021,19,100
53719243,Nyabiheke,8/30/2021,12,100
53863249,Nyanza Reception Center,8/30/2021,22,100
53736266,Ajoung Thok,8/30/2021,23,66
53728120,Doro,8/30/2021,7,29
53728121,Gendrassa,8/30/2021,13,34
53728141,Kaya,8/30/2021,20,52
53736267,Pamir,8/30/2021,14,41
53728142,Yusuf Batil,8/30/2021,13,34
53719174,Abuda,8/30/2021,54,46
53820585,El Fardus,8/30/2021,12,100
53842038,El Radom,8/30/2021,11,100
53719176,Fau 5,8/30/2021,41,51
53719178,Girba,8/30/2021,29,100
53719181,Kilo 26,8/30/2021,39,95
53719173,Shagarab I,8/30/2021,18,17
53719184,Um Gargour,8/30/2021,30,46
53719185,Wad Sharife,8/30/2021,20,44
53750511,Mtendeli,8/30/2021,25,59
53781586,Nduta,8/30/2021,13,79
53757432,Nyarugusu Burundian,8/30/2021,36,83
53757429,Nyarugusu Congolese,8/30/2021,30,64
53865458,Imvepi,8/30/2021,21,79
53750392,Kyaka II,8/30/2021,14,34
53750395,Kyangwali,8/30/2021,10,59
53865446,Palorinya,8/30/2021,17,78
53865619,Rhino Camp,8/30/2021,21,72
53750397,Rwamwanja,8/30/2021,10,79
53735903,Mantapala,8/30/2021,30,100
53745530,Mayukwayukwa,8/30/2021,21,20
53952795,Tongogara,8/30/2021,20,100
53763931,Auserd,8/2/2021,44,94
53763941,Boujdour,8/2/2021,41,94
53763945,Dakhla,8/2/2021,64,98
53763950,Layounne,8/2/2021,31,88
53763954,Smara,8/2/2021,36,87
53705631,Lovua settlement,8/2/2021,29,79
53740139,Borgop,8/2/2021,15,2
53740142,Gado,8/2/2021,11,1
53740145,Lolo,8/2/2021,12,3
53740148,Mbile,8/2/2021,12,4
53740157,Minawao,8/2/2021,11,2
53740151,Ngam,8/2/2021,17,2
53740154,Ngarisingo,8/2/2021,15,100
53740136,Timangolo,8/2/2021,11,5
53787301,Bredjing,8/2/2021,17,45
53739616,Dar Es Salam,8/2/2021,18,22
53669278,Djabal,8/2/2021,16,54
53787306,Farchana,8/2/2021,17,47
53787309,Gaga,8/2/2021,17,37
53739614,Kerfi,8/2/2021,25,51
53787311,Kouchaguine-Moura,8/2/2021,18,100
53781621,Treguine,8/2/2021,11,51
53854957,Bili,8/2/2021,14,12
53646969,Inke,8/2/2021,17,22
53668955,Lusenda,8/2/2021,19,43
53668956,Mulongwe (Baraka),8/2/2021,17,48
53753728,Ali Adde,8/2/2021,19,31
53753736,Holl Holl,8/2/2021,21,14
53668812,Aysaita,8/2/2021,20,6
53668811,Berhale,8/2/2021,8,6
53727977,Bokolmanyo,8/2/2021,13,20
53727979,Buramino,8/2/2021,15,16
53727978,Dollo Ado Transit Centre,8/2/2021,26,100
53650143,Fugnido,8/2/2021,17,20
53650144,Fugnido 2,8/2/2021,20,29
53727981,Hilaweyn,8/2/2021,15,12
53650145,Jewi,8/2/2021,18,37
53727982,Kobe,8/2/2021,26,19
53650146,Kule,8/2/2021,17,39
53727983,Melkadida,8/2/2021,21,17
53650147,Nguenyyiel,8/2/2021,23,25
53650148,Okugo,8/2/2021,18,20
53650149,Tierkidi,8/2/2021,15,8
53857455,Ampain,8/2/2021,53,100
53855056,Egyeikrom,8/2/2021,63,100
53852797,Fetentaa,8/2/2021,23,2
53857683,Krisan,8/2/2021,28,100
53735762,Basirma,8/2/2021,95,100
53735759,Kawergosk,8/2/2021,140,100
53735761,Qushtapa,8/2/2021,128,100
53705644,Dagahaley,8/2/2021,25,80
53705641,Hagadera,8/2/2021,24,94
53651124,Dzaleka,8/2/2021,10,39
53843786,Abala,8/2/2021,12,3
53724690,Chadakori,8/2/2021,5,100
53724691,Dandaji Makao,8/2/2021,6,100
53724693,Garin Kaka,8/2/2021,9,100
53643486,Adagom,8/2/2021,15,11
53708676,Bugessera Transit Site,8/2/2021,121,100
53667372,Gihembe,8/2/2021,24,8
53758986,Kigeme,8/2/2021,16,100
53667379,Kijote,8/2/2021,24,100
53649303,Kiziba,8/2/2021,27,100
53667358,Mahama,8/2/2021,25,100
53758979,Mugombwa,8/2/2021,20,100
53667366,Nyabiheke,8/2/2021,10,100
53863248,Nyanza Reception Center,8/2/2021,22,100
53705618,Ajoung Thok,8/2/2021,22,66
53728115,Doro,8/2/2021,6,28
53728117,Gendrassa,8/2/2021,15,33
53728118,Kaya,8/2/2021,23,50
53705621,Pamir,8/2/2021,14,41
53728119,Yusuf Batil,8/2/2021,11,33
53668945,Abuda,8/2/2021,41,63
53820583,El Fardus,8/2/2021,12,100
53842037,El Radom,8/2/2021,12,100
53668948,Fau 5,8/2/2021,40,51
53668949,Girba,8/2/2021,29,100
53668947,Kilo 26,8/2/2021,39,95
53668950,Shagarab I,8/2/2021,18,16
53668951,Um Gargour,8/2/2021,30,46
53668952,Wad Sharife,8/2/2021,26,44
53708524,Mtendeli,8/2/2021,45,62
53757424,Nyarugusu Burundian,8/2/2021,35,80
53757423,Nyarugusu Congolese,8/2/2021,28,63
53667405,Adjumani,8/2/2021,8,77
53865457,Imvepi,8/2/2021,20,78
53705620,Kyaka II,8/2/2021,14,34
53705617,Kyangwali,8/2/2021,11,61
53650150,Nakivale,8/2/2021,NA,78
53650272,Oruchinga,8/2/2021,19,80
53865444,Palorinya,8/2/2021,17,78
53865618,Rhino Camp,8/2/2021,22,72
53705251,Rwamwanja,8/2/2021,12,80
53735902,Mantapala,8/2/2021,27,100
53674575,Mayukwayukwa,8/2/2021,21,23
53952793,Tongogara,8/2/2021,20,100
53763929,Auserd,6/28/2021,45,94
53763940,Boujdour,6/28/2021,43,94
53763944,Dakhla,6/28/2021,71,98
53763948,Layounne,6/28/2021,32,88
53763953,Smara,6/28/2021,38,87
53705628,Lovua settlement,6/28/2021,29,79
53628651,Borgop,6/28/2021,15,22
53628654,Gado,6/28/2021,15,12
53628657,Lolo,6/28/2021,15,13
53629091,Mbile,6/28/2021,13,12
53629095,Minawao,6/28/2021,11,16
53629098,Ngam,6/28/2021,18,27
53629101,Ngarisingo,6/28/2021,16,23
53629104,Timangolo,6/28/2021,14,14
53635104,Bredjing,6/28/2021,14,45
53739615,Dar Es Salam,6/28/2021,18,22
53627803,Djabal,6/28/2021,18,54
53635105,Farchana,6/28/2021,17,47
53635167,Gaga,6/28/2021,20,37
53627807,Goz Amer,6/28/2021,22,25
53627812,Kerfi,6/28/2021,25,51
53635540,Kouchaguine-Moura,6/28/2021,16,100
53635551,Treguine,6/28/2021,13,51
53643498,Bili,6/28/2021,14,11
53646974,Inke,6/28/2021,18,21
53635630,Lusenda,6/28/2021,20,44
53635632,Mulongwe (Baraka),6/28/2021,19,50
53753727,Ali Adde,6/28/2021,17,31
53753735,Holl Holl,6/28/2021,17,14
53623589,Bokolmanyo,6/28/2021,14,20
53623590,Buramino,6/28/2021,15,16
53623591,Dollo Ado Transit Centre,6/28/2021,28,100
53626849,Fugnido,6/28/2021,16,20
53626850,Fugnido 2,6/28/2021,20,27
53623592,Hilaweyn,6/28/2021,16,12
53626851,Jewi,6/28/2021,18,37
53623593,Kobe,6/28/2021,27,19
53626852,Kule,6/28/2021,18,39
53623594,Melkadida,6/28/2021,21,17
53626853,Nguenyyiel,6/28/2021,22,25
53626854,Okugo,6/28/2021,20,20
53626855,Tierkidi,6/28/2021,14,7
53669276,Ampain,6/28/2021,52,100
53706651,Egyeikrom,6/28/2021,63,100
53674581,Fetentaa,6/28/2021,22,2
53666724,Krisan,6/28/2021,27,100
53735418,Basirma,6/28/2021,95,99
53735415,Kawergosk,6/28/2021,142,100
53735417,Qushtapa,6/28/2021,136,100
53636196,Hagadera,6/28/2021,17,94
53636198,Ifo,6/28/2021,21,78
53633341,Dzaleka,6/28/2021,10,36
53642786,Abala,6/28/2021,12,3
53646964,Chadakori,6/28/2021,7,100
53646965,Dandaji Makao,6/28/2021,8,100
53646966,Garin Kaka,6/28/2021,11,100
53642828,Ouallam,6/28/2021,12,6
53708675,Bugessera Transit Site,6/28/2021,105,100
53627291,Gihembe,6/28/2021,19,8
53758985,Kigeme,6/28/2021,16,100
53627800,Kijote,6/28/2021,22,100
53636179,Kiziba,6/28/2021,26,100
53626825,Mahama,6/28/2021,24,100
53758978,Mugombwa,6/28/2021,28,100
53629085,Nyabiheke,6/28/2021,10,100
53863247,Nyanza Reception Center,6/28/2021,90,100
53705613,Ajoung Thok,6/28/2021,20,66
53638874,Doro,6/28/2021,14,30
53638875,Gendrassa,6/28/2021,19,34
53638880,Kaya,6/28/2021,20,53
53705619,Pamir,6/28/2021,16,41
53638881,Yusuf Batil,6/28/2021,13,34
53857675,Abuda,6/28/2021,40,63
53820579,El Fardus,6/28/2021,12,100
53842036,El Radom,6/28/2021,12,100
53708522,Mtendeli,6/28/2021,46,67
53712306,Nduta,6/28/2021,28,72
53749654,Nyarugusu Burundian,6/28/2021,35,75
53749655,Nyarugusu Congolese,6/28/2021,28,60
53633366,Adjumani,6/28/2021,8,77
53865456,Imvepi,6/28/2021,20,78
53635563,Kyaka II,6/28/2021,15,31
53705616,Kyangwali,6/28/2021,11,61
53650142,Nakivale,6/28/2021,NA,78
53641580,Oruchinga,6/28/2021,20,79
53865443,Palorinya,6/28/2021,15,78
53865617,Rhino Camp,6/28/2021,21,73
53705250,Rwamwanja,6/28/2021,8,80
53735901,Mantapala,6/28/2021,27,100
